id,employee_id,exit_date,department,reason,regretted
ext_1453,emp_0072,2026-03-23,people_ops,career_change,False
ext_1454,emp_0083,2026-03-23,people_ops,better_offer,False
ext_1455,emp_0311,2026-03-23,marketing,career_change,False
ext_1456,emp_0274,2026-03-24,people_ops,relocation,False
ext_1457,emp_0040,2026-03-24,people_ops,better_offer,False
ext_1458,emp_0347,2026-03-24,marketing,performance,False
ext_1459,emp_0184,2026-03-24,people_ops,return_to_school,False
ext_1460,emp_0346,2026-03-25,finance,performance,False
ext_1461,emp_0025,2026-03-25,people_ops,retirement,False
ext_1462,emp_0329,2026-03-25,support,return_to_school,False
ext_1463,emp_0053,2026-03-25,people_ops,career_change,False
ext_1464,emp_0027,2026-03-26,people_ops,better_offer,False
ext_1465,emp_0194,2026-03-26,marketing,relocation,False
ext_1466,emp_0192,2026-03-26,finance,relocation,False
ext_1467,emp_0047,2026-03-26,sales,better_offer,True
ext_1468,emp_0008,2026-03-26,sales,relocation,False
ext_1469,emp_0349,2026-03-26,sales,relocation,False
ext_1470,emp_0050,2026-03-26,finance,return_to_school,False
ext_1471,emp_0086,2026-03-27,marketing,retirement,True
ext_1472,emp_0056,2026-03-27,support,career_change,False
ext_1473,emp_0288,2026-03-27,marketing,retirement,False
ext_1474,emp_0107,2026-03-27,people_ops,performance,False
ext_1475,emp_0220,2026-03-27,sales,relocation,False
ext_1476,emp_0183,2026-03-28,people_ops,better_offer,False
ext_1477,emp_0206,2026-03-28,marketing,better_offer,False
ext_1478,emp_0200,2026-03-28,engineering,relocation,False
ext_1479,emp_0034,2026-03-28,engineering,career_change,False
ext_1480,emp_0023,2026-03-29,finance,relocation,True
ext_1481,emp_0211,2026-03-29,finance,retirement,False
ext_1482,emp_0256,2026-03-29,sales,better_offer,False
ext_1483,emp_0275,2026-03-29,engineering,retirement,False
ext_1484,emp_0088,2026-03-29,marketing,better_offer,False
ext_1485,emp_0308,2026-03-29,support,return_to_school,False
ext_1486,emp_0348,2026-03-30,finance,return_to_school,False
ext_1487,emp_0069,2026-03-30,engineering,return_to_school,False
ext_1488,emp_0163,2026-03-30,support,return_to_school,False
ext_1489,emp_0247,2026-03-30,engineering,better_offer,True
ext_1490,emp_0312,2026-03-30,sales,performance,False
ext_1491,emp_0196,2026-03-30,marketing,return_to_school,False
ext_1492,emp_0120,2026-03-30,people_ops,return_to_school,False
ext_1493,emp_0120,2026-03-31,people_ops,better_offer,True
ext_1494,emp_0159,2026-03-31,sales,performance,False
ext_1495,emp_0125,2026-03-31,support,better_offer,False
ext_1496,emp_0071,2026-03-31,support,career_change,False
ext_1497,emp_0078,2026-04-01,finance,return_to_school,False
ext_1498,emp_0020,2026-04-01,support,return_to_school,False
ext_1499,emp_0307,2026-04-01,sales,performance,False
ext_1500,emp_0169,2026-04-01,finance,career_change,False
ext_1501,emp_0330,2026-04-01,engineering,better_offer,False
ext_1502,emp_0332,2026-04-02,support,better_offer,False
ext_1503,emp_0118,2026-04-02,finance,career_change,False
ext_1504,emp_0176,2026-04-02,finance,retirement,False
ext_1505,emp_0028,2026-04-02,finance,return_to_school,False
ext_1506,emp_0128,2026-04-02,support,return_to_school,False
ext_1507,emp_0114,2026-04-02,marketing,performance,False
ext_1508,emp_0267,2026-04-02,marketing,performance,False
ext_1509,emp_0034,2026-04-03,engineering,better_offer,False
ext_1510,emp_0099,2026-04-03,marketing,relocation,True
ext_1511,emp_0105,2026-04-03,engineering,relocation,False
ext_1512,emp_0304,2026-04-03,engineering,relocation,False
ext_1513,emp_0260,2026-04-04,sales,return_to_school,True
ext_1514,emp_0240,2026-04-04,people_ops,return_to_school,False
ext_1515,emp_0102,2026-04-04,engineering,relocation,False
ext_1516,emp_0311,2026-04-04,marketing,career_change,False
ext_1517,emp_0296,2026-04-04,people_ops,return_to_school,False
ext_1518,emp_0140,2026-04-05,engineering,performance,False
ext_1519,emp_0041,2026-04-05,sales,career_change,False
ext_1520,emp_0204,2026-04-05,engineering,performance,False
ext_1521,emp_0226,2026-04-05,marketing,retirement,False
ext_1522,emp_0222,2026-04-05,finance,performance,False
ext_1523,emp_0196,2026-04-06,marketing,better_offer,False
ext_1524,emp_0154,2026-04-06,sales,relocation,False
ext_1525,emp_0284,2026-04-06,finance,career_change,False
ext_1526,emp_0195,2026-04-06,marketing,performance,False
ext_1527,emp_0193,2026-04-07,people_ops,performance,False
ext_1528,emp_0037,2026-04-07,support,return_to_school,False
ext_1529,emp_0241,2026-04-07,finance,relocation,False
ext_1530,emp_0003,2026-04-07,marketing,retirement,True
ext_1531,emp_0192,2026-04-07,finance,performance,False
ext_1532,emp_0203,2026-04-07,finance,career_change,False
ext_1533,emp_0251,2026-04-08,engineering,retirement,False
ext_1534,emp_0037,2026-04-08,support,better_offer,False
ext_1535,emp_0064,2026-04-08,finance,retirement,False
ext_1536,emp_0084,2026-04-08,engineering,performance,False
ext_1537,emp_0131,2026-04-08,marketing,return_to_school,False
ext_1538,emp_0179,2026-04-08,marketing,performance,False
ext_1539,emp_0326,2026-04-08,finance,return_to_school,False
ext_1540,emp_0334,2026-04-09,marketing,performance,False
ext_1541,emp_0127,2026-04-09,support,better_offer,False
ext_1542,emp_0186,2026-04-09,sales,return_to_school,False
ext_1543,emp_0015,2026-04-09,sales,return_to_school,False
ext_1544,emp_0134,2026-04-10,finance,return_to_school,False
ext_1545,emp_0076,2026-04-10,finance,retirement,False
ext_1546,emp_0297,2026-04-10,engineering,relocation,False
ext_1547,emp_0007,2026-04-10,people_ops,better_offer,False
ext_1548,emp_0330,2026-04-10,engineering,performance,False
ext_1549,emp_0301,2026-04-11,engineering,better_offer,False
ext_1550,emp_0266,2026-04-11,sales,performance,False
ext_1551,emp_0085,2026-04-11,engineering,career_change,False
ext_1552,emp_0155,2026-04-11,people_ops,retirement,False
ext_1553,emp_0338,2026-04-11,people_ops,retirement,False
ext_1554,emp_0158,2026-04-11,people_ops,return_to_school,False
ext_1555,emp_0046,2026-04-11,support,retirement,False
ext_1556,emp_0074,2026-04-12,people_ops,relocation,False
ext_1557,emp_0204,2026-04-12,engineering,better_offer,False
ext_1558,emp_0087,2026-04-12,sales,better_offer,False
ext_1559,emp_0050,2026-04-12,finance,return_to_school,True
ext_1560,emp_0214,2026-04-12,support,return_to_school,False
ext_1561,emp_0148,2026-04-12,sales,relocation,False
ext_1562,emp_0192,2026-04-13,finance,relocation,False
ext_1563,emp_0102,2026-04-13,engineering,retirement,False
ext_1564,emp_0057,2026-04-13,finance,relocation,False
ext_1565,emp_0096,2026-04-13,engineering,return_to_school,False
ext_1566,emp_0094,2026-04-13,engineering,relocation,False
ext_1567,emp_0210,2026-04-14,finance,retirement,False
ext_1568,emp_0056,2026-04-14,support,relocation,False
ext_1569,emp_0041,2026-04-14,sales,performance,False
ext_1570,emp_0064,2026-04-14,finance,career_change,False
ext_1571,emp_0016,2026-04-14,people_ops,performance,False
ext_1572,emp_0249,2026-04-14,marketing,better_offer,False
ext_1573,emp_0032,2026-04-15,finance,better_offer,False
ext_1574,emp_0341,2026-04-15,marketing,better_offer,False
ext_1575,emp_0050,2026-04-15,finance,better_offer,False
ext_1576,emp_0193,2026-04-15,people_ops,career_change,False
ext_1577,emp_0243,2026-04-16,sales,retirement,False
ext_1578,emp_0220,2026-04-16,sales,return_to_school,False
ext_1579,emp_0176,2026-04-16,finance,relocation,False
ext_1580,emp_0185,2026-04-16,people_ops,performance,False
ext_1581,emp_0313,2026-04-16,finance,career_change,True
ext_1582,emp_0170,2026-04-16,marketing,better_offer,False
ext_1583,emp_0234,2026-04-16,sales,performance,False
ext_1584,emp_0014,2026-04-17,engineering,retirement,False
ext_1585,emp_0144,2026-04-17,finance,relocation,False
ext_1586,emp_0189,2026-04-17,support,return_to_school,False
ext_1587,emp_0338,2026-04-17,people_ops,retirement,False
ext_1588,emp_0212,2026-04-17,finance,better_offer,False
ext_1589,emp_0009,2026-04-18,engineering,better_offer,False
ext_1590,emp_0167,2026-04-18,engineering,relocation,False
ext_1591,emp_0311,2026-04-18,marketing,return_to_school,False
ext_1592,emp_0314,2026-04-18,support,career_change,False
ext_1593,emp_0220,2026-04-18,sales,performance,False
ext_1594,emp_0338,2026-04-18,people_ops,better_offer,False
ext_1595,emp_0151,2026-04-19,marketing,return_to_school,False
ext_1596,emp_0074,2026-04-19,people_ops,retirement,False
ext_1597,emp_0259,2026-04-19,engineering,performance,True
ext_1598,emp_0045,2026-04-19,engineering,return_to_school,False
ext_1599,emp_0281,2026-04-19,finance,performance,False
ext_1600,emp_0087,2026-04-19,sales,better_offer,False
ext_1601,emp_0247,2026-04-19,engineering,relocation,False
ext_1602,emp_0109,2026-04-20,engineering,return_to_school,False
ext_1603,emp_0046,2026-04-20,support,return_to_school,False
ext_1604,emp_0015,2026-04-20,sales,career_change,False
ext_1605,emp_0197,2026-04-20,sales,relocation,False
ext_1606,emp_0132,2026-04-20,engineering,return_to_school,False
ext_1607,emp_0341,2026-04-21,marketing,retirement,False
ext_1608,emp_0325,2026-04-21,engineering,better_offer,False
ext_1609,emp_0171,2026-04-21,finance,retirement,False
ext_1610,emp_0308,2026-04-21,support,career_change,True
ext_1611,emp_0196,2026-04-22,marketing,retirement,False
ext_1612,emp_0224,2026-04-22,engineering,relocation,False
ext_1613,emp_0133,2026-04-22,sales,better_offer,False
ext_1614,emp_0058,2026-04-22,people_ops,return_to_school,False
ext_1615,emp_0304,2026-04-22,engineering,return_to_school,False
ext_1616,emp_0060,2026-04-22,people_ops,relocation,False
ext_1617,emp_0161,2026-04-22,finance,retirement,False
ext_1618,emp_0160,2026-04-23,finance,retirement,True
ext_1619,emp_0098,2026-04-23,marketing,performance,False
ext_1620,emp_0164,2026-04-23,people_ops,return_to_school,False
ext_1621,emp_0065,2026-04-23,support,retirement,False
ext_1622,emp_0055,2026-04-24,engineering,retirement,False
ext_1623,emp_0236,2026-04-24,engineering,career_change,False
ext_1624,emp_0113,2026-04-24,finance,performance,False
ext_1625,emp_0076,2026-04-24,finance,relocation,False
ext_1626,emp_0341,2026-04-24,marketing,return_to_school,False
ext_1627,emp_0307,2026-04-25,sales,retirement,False
ext_1628,emp_0064,2026-04-25,finance,return_to_school,False
ext_1629,emp_0294,2026-04-25,marketing,relocation,False
ext_1630,emp_0254,2026-04-25,marketing,performance,False
ext_1631,emp_0171,2026-04-26,finance,return_to_school,False
ext_1632,emp_0108,2026-04-26,sales,relocation,False
ext_1633,emp_0027,2026-04-26,people_ops,relocation,False
ext_1634,emp_0250,2026-04-26,finance,career_change,False
ext_1635,emp_0012,2026-04-27,support,career_change,False
ext_1636,emp_0217,2026-04-27,sales,career_change,False
ext_1637,emp_0201,2026-04-27,engineering,retirement,False
ext_1638,emp_0145,2026-04-27,marketing,relocation,False
ext_1639,emp_0281,2026-04-27,finance,relocation,False
ext_1640,emp_0298,2026-04-28,sales,better_offer,False
ext_1641,emp_0156,2026-04-28,people_ops,relocation,False
ext_1642,emp_0296,2026-04-28,people_ops,return_to_school,False
ext_1643,emp_0248,2026-04-28,support,relocation,False
ext_1644,emp_0108,2026-04-28,sales,return_to_school,False
ext_1645,emp_0101,2026-04-28,finance,better_offer,False
ext_1646,emp_0295,2026-04-29,marketing,relocation,False
ext_1647,emp_0193,2026-04-29,people_ops,performance,False
ext_1648,emp_0348,2026-04-29,finance,better_offer,False
ext_1649,emp_0050,2026-04-29,finance,performance,False
ext_1650,emp_0092,2026-04-29,finance,better_offer,False
ext_1651,emp_0264,2026-04-29,marketing,retirement,False
ext_1652,emp_0077,2026-04-30,people_ops,performance,False
ext_1653,emp_0126,2026-04-30,engineering,relocation,True
ext_1654,emp_0204,2026-04-30,engineering,return_to_school,False
ext_1655,emp_0306,2026-04-30,people_ops,return_to_school,False
ext_1656,emp_0193,2026-04-30,people_ops,return_to_school,False
ext_1657,emp_0338,2026-04-30,people_ops,performance,False
ext_1658,emp_0333,2026-04-30,finance,return_to_school,False
ext_1659,emp_0189,2026-05-01,support,better_offer,True
ext_1660,emp_0043,2026-05-01,finance,return_to_school,False
ext_1661,emp_0343,2026-05-01,sales,relocation,False
ext_1662,emp_0012,2026-05-01,support,retirement,False
ext_1663,emp_0246,2026-05-01,people_ops,return_to_school,False
ext_1664,emp_0049,2026-05-01,finance,relocation,False
ext_1665,emp_0197,2026-05-01,sales,return_to_school,False
ext_1666,emp_0153,2026-05-02,sales,better_offer,False
ext_1667,emp_0167,2026-05-02,engineering,retirement,True
ext_1668,emp_0095,2026-05-02,engineering,return_to_school,False
ext_1669,emp_0011,2026-05-02,marketing,retirement,False
ext_1670,emp_0272,2026-05-02,sales,retirement,False
ext_1671,emp_0300,2026-05-02,sales,return_to_school,False
ext_1672,emp_0064,2026-05-02,finance,relocation,False
ext_1673,emp_0093,2026-05-03,people_ops,return_to_school,False
ext_1674,emp_0093,2026-05-03,people_ops,performance,True
ext_1675,emp_0161,2026-05-03,finance,relocation,False
ext_1676,emp_0295,2026-05-03,marketing,relocation,False
ext_1677,emp_0288,2026-05-04,marketing,better_offer,False
ext_1678,emp_0044,2026-05-04,sales,retirement,False
ext_1679,emp_0153,2026-05-04,sales,retirement,False
ext_1680,emp_0088,2026-05-04,marketing,return_to_school,False
ext_1681,emp_0128,2026-05-05,support,retirement,False
ext_1682,emp_0151,2026-05-05,marketing,performance,False
ext_1683,emp_0072,2026-05-05,people_ops,return_to_school,False
ext_1684,emp_0161,2026-05-05,finance,career_change,False
ext_1685,emp_0051,2026-05-06,sales,better_offer,False
ext_1686,emp_0122,2026-05-06,people_ops,relocation,True
ext_1687,emp_0154,2026-05-06,sales,relocation,False
ext_1688,emp_0069,2026-05-06,engineering,relocation,False
ext_1689,emp_0303,2026-05-06,finance,relocation,False
ext_1690,emp_0039,2026-05-07,people_ops,career_change,False
ext_1691,emp_0196,2026-05-07,marketing,relocation,False
ext_1692,emp_0205,2026-05-07,support,career_change,False
ext_1693,emp_0347,2026-05-07,marketing,return_to_school,False
ext_1694,emp_0074,2026-05-07,people_ops,better_offer,False
ext_1695,emp_0323,2026-05-07,sales,return_to_school,False
ext_1696,emp_0331,2026-05-07,support,career_change,False
ext_1697,emp_0215,2026-05-08,marketing,career_change,False
ext_1698,emp_0223,2026-05-08,engineering,retirement,False
ext_1699,emp_0127,2026-05-08,support,better_offer,True
ext_1700,emp_0273,2026-05-08,engineering,retirement,False
ext_1701,emp_0209,2026-05-08,people_ops,return_to_school,True
ext_1702,emp_0186,2026-05-09,sales,career_change,False
ext_1703,emp_0075,2026-05-09,finance,relocation,False
ext_1704,emp_0141,2026-05-09,engineering,performance,True
ext_1705,emp_0114,2026-05-09,marketing,better_offer,False
ext_1706,emp_0090,2026-05-10,marketing,career_change,False
ext_1707,emp_0302,2026-05-10,finance,performance,False
ext_1708,emp_0049,2026-05-10,finance,return_to_school,False
ext_1709,emp_0293,2026-05-10,support,retirement,False
ext_1710,emp_0312,2026-05-11,sales,better_offer,False
ext_1711,emp_0088,2026-05-11,marketing,performance,False
ext_1712,emp_0093,2026-05-11,people_ops,return_to_school,False
ext_1713,emp_0348,2026-05-11,finance,retirement,False
ext_1714,emp_0283,2026-05-11,support,performance,False
ext_1715,emp_0245,2026-05-11,people_ops,career_change,False
ext_1716,emp_0263,2026-05-12,sales,return_to_school,False
ext_1717,emp_0065,2026-05-12,support,retirement,False
ext_1718,emp_0137,2026-05-12,people_ops,return_to_school,True
ext_1719,emp_0328,2026-05-12,marketing,return_to_school,False
ext_1720,emp_0348,2026-05-13,finance,return_to_school,False
ext_1721,emp_0235,2026-05-13,engineering,career_change,False
ext_1722,emp_0240,2026-05-13,people_ops,career_change,False
ext_1723,emp_0220,2026-05-13,sales,return_to_school,False
ext_1724,emp_0118,2026-05-13,finance,better_offer,False
ext_1725,emp_0209,2026-05-14,people_ops,better_offer,False
ext_1726,emp_0325,2026-05-14,engineering,return_to_school,True
ext_1727,emp_0123,2026-05-14,marketing,relocation,False
ext_1728,emp_0295,2026-05-14,marketing,return_to_school,True
ext_1729,emp_0147,2026-05-14,engineering,performance,False
ext_1730,emp_0006,2026-05-14,marketing,performance,False
ext_1731,emp_0246,2026-05-15,people_ops,return_to_school,False
ext_1732,emp_0347,2026-05-15,marketing,return_to_school,False
ext_1733,emp_0064,2026-05-15,finance,retirement,False
ext_1734,emp_0098,2026-05-15,marketing,return_to_school,False
ext_1735,emp_0004,2026-05-15,sales,return_to_school,False
ext_1736,emp_0126,2026-05-16,engineering,return_to_school,False
ext_1737,emp_0271,2026-05-16,support,better_offer,False
ext_1738,emp_0311,2026-05-16,marketing,relocation,False
ext_1739,emp_0346,2026-05-16,finance,retirement,False
ext_1740,emp_0116,2026-05-16,marketing,career_change,False
ext_1741,emp_0069,2026-05-16,engineering,better_offer,False
ext_1742,emp_0254,2026-05-17,marketing,career_change,False
ext_1743,emp_0058,2026-05-17,people_ops,return_to_school,False
ext_1744,emp_0128,2026-05-17,support,better_offer,False
ext_1745,emp_0149,2026-05-17,marketing,career_change,False
ext_1746,emp_0136,2026-05-17,support,return_to_school,False
ext_1747,emp_0324,2026-05-17,marketing,relocation,False
ext_1748,emp_0157,2026-05-17,engineering,return_to_school,False
ext_1749,emp_0238,2026-05-18,marketing,performance,False
ext_1750,emp_0030,2026-05-18,engineering,retirement,False
ext_1751,emp_0236,2026-05-18,engineering,career_change,False
ext_1752,emp_0055,2026-05-18,engineering,return_to_school,True
ext_1753,emp_0206,2026-05-19,marketing,better_offer,False
ext_1754,emp_0221,2026-05-19,finance,better_offer,False
ext_1755,emp_0271,2026-05-19,support,relocation,False
ext_1756,emp_0211,2026-05-19,finance,performance,False
ext_1757,emp_0004,2026-05-19,sales,return_to_school,False
ext_1758,emp_0116,2026-05-20,marketing,career_change,False
ext_1759,emp_0154,2026-05-20,sales,relocation,False
ext_1760,emp_0275,2026-05-20,engineering,better_offer,False
ext_1761,emp_0225,2026-05-20,sales,performance,False
ext_1762,emp_0083,2026-05-20,people_ops,return_to_school,False
ext_1763,emp_0223,2026-05-20,engineering,return_to_school,True
ext_1764,emp_0057,2026-05-21,finance,better_offer,False
ext_1765,emp_0069,2026-05-21,engineering,return_to_school,False
ext_1766,emp_0170,2026-05-21,marketing,relocation,False
ext_1767,emp_0342,2026-05-21,finance,performance,False
ext_1768,emp_0341,2026-05-21,marketing,better_offer,False
ext_1769,emp_0251,2026-05-22,engineering,return_to_school,False
ext_1770,emp_0066,2026-05-22,support,performance,False
ext_1771,emp_0257,2026-05-22,support,return_to_school,False
ext_1772,emp_0200,2026-05-22,engineering,better_offer,False
ext_1773,emp_0011,2026-05-22,marketing,career_change,False
ext_1774,emp_0257,2026-05-22,support,return_to_school,True
ext_1775,emp_0122,2026-05-22,people_ops,career_change,True
ext_1776,emp_0306,2026-05-23,people_ops,performance,False
ext_1777,emp_0246,2026-05-23,people_ops,performance,False
ext_1778,emp_0043,2026-05-23,finance,relocation,False
ext_1779,emp_0317,2026-05-23,people_ops,retirement,False
ext_1780,emp_0096,2026-05-23,engineering,better_offer,False
ext_1781,emp_0135,2026-05-23,finance,relocation,False
ext_1782,emp_0342,2026-05-23,finance,relocation,False
ext_1783,emp_0053,2026-05-24,people_ops,retirement,False
ext_1784,emp_0313,2026-05-24,finance,retirement,False
ext_1785,emp_0323,2026-05-24,sales,relocation,False
ext_1786,emp_0062,2026-05-24,people_ops,better_offer,False
ext_1787,emp_0141,2026-05-24,engineering,relocation,False
ext_1788,emp_0219,2026-05-24,support,relocation,True
ext_1789,emp_0047,2026-05-24,sales,performance,False
ext_1790,emp_0269,2026-05-25,engineering,return_to_school,False
ext_1791,emp_0119,2026-05-25,marketing,performance,False
ext_1792,emp_0246,2026-05-25,people_ops,performance,True
ext_1793,emp_0330,2026-05-25,engineering,better_offer,True
ext_1794,emp_0138,2026-05-25,finance,career_change,False
ext_1795,emp_0215,2026-05-25,marketing,better_offer,False
ext_1796,emp_0094,2026-05-25,engineering,better_offer,True
ext_1797,emp_0109,2026-05-26,engineering,career_change,False
ext_1798,emp_0311,2026-05-26,marketing,relocation,False
ext_1799,emp_0130,2026-05-26,people_ops,career_change,False
ext_1800,emp_0172,2026-05-26,engineering,better_offer,False
ext_1801,emp_0343,2026-05-26,sales,retirement,True
ext_1802,emp_0067,2026-05-26,sales,return_to_school,False
ext_1803,emp_0302,2026-05-27,finance,career_change,False
ext_1804,emp_0122,2026-05-27,people_ops,relocation,False
ext_1805,emp_0300,2026-05-27,sales,better_offer,False
ext_1806,emp_0067,2026-05-27,sales,retirement,False
ext_1807,emp_0062,2026-05-27,people_ops,return_to_school,True
ext_1808,emp_0098,2026-05-27,marketing,performance,False
ext_1809,emp_0039,2026-05-28,people_ops,retirement,False
ext_1810,emp_0176,2026-05-28,finance,performance,False
ext_1811,emp_0104,2026-05-28,support,relocation,False
ext_1812,emp_0023,2026-05-28,finance,performance,False
ext_1813,emp_0287,2026-05-29,engineering,career_change,False
ext_1814,emp_0230,2026-05-29,support,better_offer,False
ext_1815,emp_0224,2026-05-29,engineering,performance,True
ext_1816,emp_0269,2026-05-29,engineering,retirement,False
ext_1817,emp_0012,2026-05-29,support,career_change,False
ext_1818,emp_0067,2026-05-29,sales,retirement,False
ext_1819,emp_0098,2026-05-30,marketing,performance,False
ext_1820,emp_0254,2026-05-30,marketing,retirement,False
ext_1821,emp_0039,2026-05-30,people_ops,retirement,False
ext_1822,emp_0197,2026-05-30,sales,performance,False
ext_1823,emp_0311,2026-05-31,marketing,relocation,False
ext_1824,emp_0002,2026-05-31,people_ops,relocation,False
ext_1825,emp_0304,2026-05-31,engineering,retirement,False
ext_1826,emp_0234,2026-05-31,sales,return_to_school,False
ext_1827,emp_0269,2026-05-31,engineering,relocation,False
ext_1828,emp_0152,2026-05-31,finance,retirement,False
ext_1829,emp_0061,2026-05-31,people_ops,better_offer,False
ext_1830,emp_0150,2026-06-01,marketing,relocation,True
ext_1831,emp_0143,2026-06-01,marketing,career_change,False
ext_1832,emp_0027,2026-06-01,people_ops,relocation,False
ext_1833,emp_0108,2026-06-01,sales,better_offer,False
ext_1834,emp_0333,2026-06-01,finance,retirement,False
ext_1835,emp_0167,2026-06-02,engineering,return_to_school,False
ext_1836,emp_0282,2026-06-02,finance,relocation,False
ext_1837,emp_0210,2026-06-02,finance,career_change,False
ext_1838,emp_0167,2026-06-02,engineering,return_to_school,False
ext_1839,emp_0006,2026-06-02,marketing,relocation,False
ext_1840,emp_0144,2026-06-02,finance,better_offer,False
ext_1841,emp_0196,2026-06-03,marketing,career_change,False
ext_1842,emp_0321,2026-06-03,marketing,retirement,False
ext_1843,emp_0106,2026-06-03,sales,relocation,False
ext_1844,emp_0167,2026-06-03,engineering,retirement,False
ext_1845,emp_0080,2026-06-04,finance,return_to_school,False
ext_1846,emp_0223,2026-06-04,engineering,performance,False
ext_1847,emp_0048,2026-06-04,people_ops,performance,False
ext_1848,emp_0095,2026-06-04,engineering,relocation,False
ext_1849,emp_0097,2026-06-04,finance,return_to_school,False
ext_1850,emp_0093,2026-06-04,people_ops,better_offer,False
ext_1851,emp_0159,2026-06-04,sales,relocation,False
ext_1852,emp_0312,2026-06-05,sales,relocation,False
ext_1853,emp_0037,2026-06-05,support,performance,False
ext_1854,emp_0331,2026-06-05,support,better_offer,False
ext_1855,emp_0270,2026-06-05,marketing,better_offer,False
ext_1856,emp_0309,2026-06-05,support,performance,False
ext_1857,emp_0011,2026-06-05,marketing,better_offer,False
ext_1858,emp_0330,2026-06-05,engineering,relocation,False
ext_1859,emp_0043,2026-06-06,finance,return_to_school,False
ext_1860,emp_0308,2026-06-06,support,better_offer,True
ext_1861,emp_0055,2026-06-06,engineering,career_change,False
ext_1862,emp_0044,2026-06-06,sales,performance,False
ext_1863,emp_0289,2026-06-06,support,relocation,False
ext_1864,emp_0170,2026-06-07,marketing,relocation,False
ext_1865,emp_0029,2026-06-07,engineering,career_change,False
ext_1866,emp_0322,2026-06-07,sales,better_offer,False
ext_1867,emp_0023,2026-06-07,finance,career_change,False
ext_1868,emp_0053,2026-06-07,people_ops,performance,False
ext_1869,emp_0073,2026-06-07,finance,relocation,True
ext_1870,emp_0117,2026-06-08,engineering,relocation,False
ext_1871,emp_0181,2026-06-08,engineering,relocation,False
ext_1872,emp_0197,2026-06-08,sales,return_to_school,False
ext_1873,emp_0058,2026-06-08,people_ops,better_offer,False
ext_1874,emp_0053,2026-06-09,people_ops,career_change,False
ext_1875,emp_0183,2026-06-09,people_ops,career_change,True
ext_1876,emp_0061,2026-06-09,people_ops,better_offer,False
ext_1877,emp_0023,2026-06-09,finance,relocation,False
ext_1878,emp_0220,2026-06-09,sales,retirement,False
ext_1879,emp_0348,2026-06-10,finance,return_to_school,False
ext_1880,emp_0155,2026-06-10,people_ops,career_change,False
ext_1881,emp_0179,2026-06-10,marketing,career_change,False
ext_1882,emp_0256,2026-06-10,sales,career_change,False
ext_1883,emp_0040,2026-06-10,people_ops,relocation,False
ext_1884,emp_0164,2026-06-11,people_ops,performance,False
ext_1885,emp_0245,2026-06-11,people_ops,better_offer,False
ext_1886,emp_0296,2026-06-11,people_ops,return_to_school,False
ext_1887,emp_0143,2026-06-11,marketing,career_change,False
ext_1888,emp_0066,2026-06-11,support,performance,False
ext_1889,emp_0164,2026-06-12,people_ops,performance,False
ext_1890,emp_0212,2026-06-12,finance,return_to_school,False
ext_1891,emp_0171,2026-06-12,finance,return_to_school,False
ext_1892,emp_0126,2026-06-12,engineering,retirement,False
ext_1893,emp_0255,2026-06-12,support,performance,False
ext_1894,emp_0273,2026-06-12,engineering,relocation,False
ext_1895,emp_0043,2026-06-13,finance,performance,False
ext_1896,emp_0270,2026-06-13,marketing,return_to_school,False
ext_1897,emp_0113,2026-06-13,finance,relocation,False
ext_1898,emp_0186,2026-06-13,sales,better_offer,True
ext_1899,emp_0186,2026-06-13,sales,relocation,False
ext_1900,emp_0057,2026-06-13,finance,career_change,True
ext_1901,emp_0185,2026-06-13,people_ops,relocation,False
ext_1902,emp_0236,2026-06-14,engineering,retirement,False
ext_1903,emp_0216,2026-06-14,engineering,relocation,False
ext_1904,emp_0029,2026-06-14,engineering,better_offer,False
ext_1905,emp_0074,2026-06-14,people_ops,better_offer,False
ext_1906,emp_0218,2026-06-14,people_ops,return_to_school,False
ext_1907,emp_0055,2026-06-14,engineering,better_offer,False
ext_1908,emp_0305,2026-06-15,people_ops,better_offer,False
ext_1909,emp_0076,2026-06-15,finance,better_offer,False
ext_1910,emp_0126,2026-06-15,engineering,retirement,True
ext_1911,emp_0214,2026-06-15,support,relocation,False
ext_1912,emp_0241,2026-06-15,finance,return_to_school,False
ext_1913,emp_0271,2026-06-15,support,career_change,False
ext_1914,emp_0241,2026-06-15,finance,career_change,False
ext_1915,emp_0331,2026-06-16,support,career_change,False
ext_1916,emp_0057,2026-06-16,finance,return_to_school,False
ext_1917,emp_0017,2026-06-16,marketing,relocation,False
ext_1918,emp_0258,2026-06-16,finance,performance,False
ext_1919,emp_0217,2026-06-16,sales,performance,False
ext_1920,emp_0284,2026-06-16,finance,career_change,False
ext_1921,emp_0293,2026-06-16,support,return_to_school,False
ext_1922,emp_0217,2026-06-17,sales,career_change,False
ext_1923,emp_0048,2026-06-17,people_ops,relocation,False
ext_1924,emp_0109,2026-06-17,engineering,better_offer,False
ext_1925,emp_0113,2026-06-17,finance,return_to_school,False
ext_1926,emp_0287,2026-06-17,engineering,better_offer,False
ext_1927,emp_0245,2026-06-18,people_ops,return_to_school,False
ext_1928,emp_0208,2026-06-18,marketing,relocation,False
ext_1929,emp_0028,2026-06-18,finance,return_to_school,False
ext_1930,emp_0218,2026-06-18,people_ops,better_offer,False
ext_1931,emp_0054,2026-06-18,marketing,retirement,True
ext_1932,emp_0172,2026-06-18,engineering,career_change,True
